month,region,hours,mean_price_aud_mwh,median_price_aud_mwh,negative_price_hour_share,mean_renewable_share_ws,mean_intrahour_price_sd
2023-10,SA1,744,15.11805718189964,23.498981666666666,0.44489247311827956,1.0721775147839316,16.516754362607305
2023-10,TAS1,744,37.65564984206989,39.618528749999996,0.11290322580645161,0.22284778658705448,11.768125845888711
2023-10,VIC1,744,17.19000593862007,21.94961916666667,0.39919354838709675,0.36434313435000143,12.409889825235132
2023-11,NSW1,720,87.35343866319445,67.07137791666668,0.16527777777777777,0.23823200699640634,40.233618172727155
2023-11,QLD1,720,72.96787073148148,62.796350000000004,0.23194444444444445,0.19494134038837682,33.5220302558809
2023-11,SA1,720,44.915460277777775,43.60634583333333,0.39305555555555555,0.8792389942897967,38.51408220570012
2023-11,TAS1,720,59.96886529166667,59.136383333333335,0.029166666666666667,0.13669052938514573,11.687335318053208
2023-11,VIC1,720,34.94370273263889,44.89447083333334,0.36944444444444446,0.3167356229723348,18.956271927853184
2023-12,NSW1,744,68.25796739471326,61.83516833333333,0.1922043010752688,0.24521355360626546,29.942831070311485
2023-12,QLD1,744,92.99861785954302,68.92314124999999,0.24865591397849462,0.18585225375290632,58.06724205062751
2023-12,SA1,744,38.0285048499104,39.40373958333333,0.4112903225806452,0.900837094576221,35.69162101010036
2023-12,TAS1,744,52.094527002688174,54.45157833333333,0.09274193548387097,0.15448822479333152,11.70063552223975
2023-12,VIC1,744,25.28620207437276,34.584884583333334,0.3951612903225806,0.37314564512606274,15.111831007378091
2024-01,NSW1,744,81.17386184923835,61.186240416666664,0.11827956989247312,0.24431017186964388,43.889430088674345
2024-01,QLD1,744,160.43312157370073,77.4623325,0.08333333333333333,0.16202720714749316,107.20203003714948
2024-01,SA1,744,32.744876307123654,40.428025833333336,0.3709677419354839,0.8089905623618343,19.980861100858764
2024-01,TAS1,744,50.124851741711474,52.40257583333333,0.12365591397849462,0.2050591354595045,16.556553746689044
2024-01,VIC1,744,22.095071344086023,34.15669666666667,0.3736559139784946,0.32075124787811776,14.019932695895276
2024-02,NSW1,696,111.66144249521074,67.54885333333333,0.09051724137931035,0.23240196118075956,62.006748477437256
2024-02,QLD1,696,119.7332745545977,78.38753166666666,0.10919540229885058,0.15425316787817006,67.63405896116164
2024-02,SA1,696,66.07298501436782,52.60491708333333,0.3850574712643678,0.7578178187889398,43.410190670293254
2024-02,TAS1,696,81.85601949712644,61.84328708333334,0.08764367816091954,0.17826074672091602,37.219823040231134
2024-02,VIC1,696,82.94211677681993,50.2321575,0.33477011494252873,0.29412687717358466,41.75431773335642
2024-03,NSW1,744,70.46545925515234,66.16577083333334,0.125,0.22335213051708355,15.301843727059344
2024-03,QLD1,744,74.09246737791219,68.45467500000001,0.16263440860215053,0.17680655592406233,17.759174543228024
2024-03,SA1,744,67.12931622759857,63.96076541666667,0.24731182795698925,0.7507902132381548,30.572035871317855
2024-03,TAS1,744,69.6460452452957,70.44780583333333,0.04838709677419355,0.17906253304364877,20.434969822366412
2024-03,VIC1,744,51.98901708221326,58.39401375,0.2446236559139785,0.2945569270039727,15.097266323692697
2024-04,NSW1,720,89.83347700578703,87.87901666666667,0.15833333333333333,0.20315166891992315,19.664121885871708
2024-04,QLD1,720,84.80997978472223,87.80243124999998,0.19583333333333333,0.1727263383973388,19.397512541602836
2024-04,SA1,720,92.49986422916668,101.78640208333334,0.22361111111111112,0.6747549698538885,27.56514273434866
2024-04,TAS1,720,73.34911787731481,70.12493916666668,0.018055555555555554,0.15940151626271276,14.506464947589938
2024-04,VIC1,720,84.80005970370371,89.77577291666667,0.19583333333333333,0.24003567554565133,20.216842868157382
2024-05,NSW1,744,273.5614464807348,113.98856875,0.056451612903225805,0.17217085810732413,116.54254521577349
2024-05,QLD1,744,92.68988524305554,90.71777916666667,0.239247311827957,0.16582142166646216,24.23670264766761
2024-05,SA1,744,135.70516684027777,147.93391916666667,0.13844086021505375,0.5519800668005914,25.544623514335374
2024-05,TAS1,744,141.03246420922937,145.63039166666667,0.036290322580645164,0.14790828390701433,28.99448853216619
2024-05,VIC1,744,132.965212749776,137.63921958333333,0.11559139784946236,0.20925280940093516,25.30380995899489
2024-06,NSW1,720,152.74660098495372,123.42172291666665,0.05,0.1358183635248479,26.173297147150045
2024-06,QLD1,720,124.66743899537036,106.49681833333332,0.20833333333333334,0.14521643922478125,24.79207355544535
2024-06,SA1,720,176.68353315162037,176.00636791666665,0.11666666666666667,0.48144835890674237,45.107640670181574
2024-06,TAS1,720,178.2494739085648,162.53377833333334,0.030555555555555555,0.11855877629458582,44.14164753856316
2024-06,VIC1,720,164.22807732986112,158.55836833333333,0.07083333333333333,0.2163278789821946,26.16706874407334
2024-07,NSW1,744,127.1651031966846,89.58245708333334,0.08064516129032258,0.18863386236207141,37.41608310153812
2024-07,QLD1,744,119.0602220094086,94.37933000000001,0.1935483870967742,0.17716484450945164,43.29027059242351
2024-07,SA1,744,241.22063600694443,136.922025,0.1639784946236559,0.6651669779580673,105.37577506708148
2024-07,TAS1,744,180.76319247759855,188.52716625,0.01747311827956989,0.14881874216234367,34.63520643232978
2024-07,VIC1,744,149.13502884856632,135.71045541666666,0.08064516129032258,0.2718018653518892,37.55719351787156
2024-08,NSW1,744,174.44777556563622,98.66262083333334,0.17338709677419356,0.20497702681854266,71.34071510110398
2024-08,QLD1,744,130.10335876680108,101.43295916666666,0.2594086021505376,0.18097729242032298,42.21679657676838
2024-08,SA1,744,149.51917338821684,70.69446083333332,0.40456989247311825,0.8553048604832383,91.46923885480689
2024-08,TAS1,744,128.69271115255378,100.89571458333333,0.1196236559139785,0.2230170410706936,46.884373038450605
2024-08,VIC1,744,143.40095500672044,69.73876583333333,0.353494623655914,0.3739986013480374,58.14045056811167
2024-09,NSW1,720,58.01779064583334,63.75522458333334,0.325,0.2721529837211822,30.021503766635913
2024-09,QLD1,720,49.66436862268519,62.74377166666666,0.38333333333333336,0.19988650956129195,28.09832227887038
2024-09,SA1,720,80.29248276157408,5.35309,0.5333333333333333,1.0136360520655392,61.390165914990405
2024-09,TAS1,720,22.51139220949074,2.5261654166666667,0.4583333333333333,0.2944459253788283,11.989154435940433
2024-09,VIC1,720,17.390636640046296,6.47321,0.5069444444444444,0.4166977418351872,12.364524928620677
2024-10,NSW1,744,77.41028746079749,74.19521041666667,0.28897849462365593,0.2712376099846837,38.53173559138987
2024-10,QLD1,744,70.84923622983871,78.48179916666666,0.3978494623655914,0.21672905464199094,26.587244863062374
2024-10,SA1,744,35.235034203629034,14.640920416666667,0.5147849462365591,1.6904231781823418,53.24417662817973
2024-10,TAS1,744,49.79817858646953,27.404128333333333,0.20430107526881722,0.240481577978227,24.222633888199994
2024-10,VIC1,744,20.36318613015233,10.509672916666666,0.5040322580645161,0.38914478439637346,21.555325768591636
2024-11,NSW1,720,219.67937650578702,110.66999166666668,0.1763888888888889,0.26954259006679104,148.03933705221317
2024-11,QLD1,720,177.48209436226853,112.11242333333334,0.23333333333333334,0.21097222743244065,91.97370258535776
2024-11,SA1,720,60.91157608912037,81.41117125,0.4041666666666667,0.98107782798772,25.968481089178123
2024-11,TAS1,720,95.85595073148149,109.03138375,0.10972222222222222,0.18700782619055617,18.864822955021335
2024-11,VIC1,720,64.08319747337963,84.11648708333334,0.375,0.3108349494011679,23.242489855976146
2024-12,NSW1,744,134.72685068212365,89.94924791666668,0.23655913978494625,0.2937416552728517,69.54015243300387
2024-12,QLD1,744,134.4442778158602,105.02058250000002,0.21774193548387097,0.1773210239383512,54.05466350355481
2024-12,SA1,744,61.465657702732976,60.86036791666667,0.4489247311827957,0.9639163239025718,32.63984898153864
2024-12,TAS1,744,76.1063514079301,77.74910958333334,0.23790322580645162,0.24386808889510944,24.962278533353274
2024-12,VIC1,744,52.25418096662187,59.80214791666666,0.43010752688172044,0.35898405848297643,17.71499486596416
2025-01,NSW1,744,83.33634269937275,75.04259708333333,0.2594086021505376,0.3138159612860846,52.3078381450728
2025-01,QLD1,744,114.01180651209677,86.41420041666666,0.2782258064516129,0.19018147629422918,48.407037076997646
2025-01,SA1,744,48.22231406810035,59.40705083333333,0.41397849462365593,0.7438811129037938,19.509863638346193
2025-01,TAS1,744,113.63420178763441,120.26,0.08602150537634409,0.17095299953116874,11.021641621149051
2025-01,VIC1,744,48.34705378472222,58.18801916666667,0.3817204301075269,0.36183370193187936,15.301796884886667
2025-02,NSW1,672,90.33105302455357,82.74019458333333,0.21875,0.2766506788086469,39.48672606843495
2025-02,QLD1,672,74.90957872023809,83.83978083333334,0.2604166666666667,0.19590693300330783,14.831390994114415
2025-02,SA1,672,91.34459353422619,64.49733833333333,0.40625,0.6999287836088306,76.0626398448297
2025-02,TAS1,672,121.68888242063493,120.08999999999999,0.046130952380952384,0.20251808187807202,15.09140923065616
2025-02,VIC1,672,68.55205183035714,61.503489583333334,0.3541666666666667,0.4190638906973313,25.92372516154855
2025-03,NSW1,744,89.95984550851254,76.78525791666667,0.1922043010752688,0.2650949816751771,45.98910003094394
2025-03,QLD1,744,79.01400107526882,79.83139750000001,0.2271505376344086,0.17247430088667393,21.543930738011596
2025-03,SA1,744,61.78832441756272,71.55607333333333,0.3239247311827957,0.7454421728842285,18.378248978800777
2025-03,TAS1,744,100.04308442204301,117.73563291666667,0.03494623655913978,0.15363115321667054,12.105738287487139
2025-03,VIC1,744,61.74621285842294,65.15903791666666,0.29435483870967744,0.35019360186754755,14.898288370786414
2025-04,NSW1,720,104.06505022685184,94.29091583333334,0.19444444444444445,0.24363469032256824,34.64206735948129
2025-04,QLD1,720,98.4960675625,91.88369791666668,0.24166666666666667,0.20503154000776694,31.579370583084874
2025-04,SA1,720,88.82248891550925,103.18793708333334,0.25,0.588633402989195,19.439436516884037
2025-04,TAS1,720,100.53334985763888,114.41391625,0.002777777777777778,0.1425343979278251,10.641878797094968
2025-04,VIC1,720,74.75526720717592,81.37116291666666,0.25,0.32839785016651385,14.913807344506365
2025-05,NSW1,744,123.01634643257168,85.17967333333334,0.11827956989247312,0.21713705593669982,65.62741046216738
2025-05,QLD1,744,95.62856290882617,85.63309166666667,0.13440860215053763,0.19635367477816204,24.961868938094433
2025-05,SA1,744,83.3105379233871,85.79756041666667,0.2620967741935484,0.6907745347427777,18.18304821007958
2025-05,TAS1,744,103.38857178875448,118.46350083333334,0.04973118279569892,0.18098765659498306,13.385491558548154
2025-05,VIC1,744,78.04753253808244,76.36586208333333,0.24193548387096775,0.31885807173704744,14.533774308507796
2025-06,NSW1,720,256.20367903125,109.78421666666665,0.07361111111111111,0.16890311746987446,79.30782299681209
2025-06,QLD1,720,169.34014052083333,97.420325,0.16111111111111112,0.204209115604912,51.36434501813624
2025-06,SA1,720,250.40482825925926,137.47598291666668,0.18333333333333332,0.6273802497832952,77.65133883317019
2025-06,TAS1,720,219.34140455787036,151.89233416666667,0.019444444444444445,0.15024945528032366,61.19871063519467
2025-06,VIC1,720,264.6019795914352,140.55376583333333,0.09305555555555556,0.32636977420501617,79.87477239794818
